gvkey,iid,datadate,tic,prccd
170617,01,2020-07-31,META,253.67000000
170617,01,2020-08-03,META,251.96000000
170617,01,2020-08-04,META,249.83000000
170617,01,2020-08-05,META,249.12000000
170617,01,2020-08-06,META,265.28000000
170617,01,2020-08-07,META,268.44000000
170617,01,2020-08-10,META,263.00000000
170617,01,2020-08-11,META,256.13000000
170617,01,2020-08-12,META,259.89000000
170617,01,2020-08-13,META,261.30000000
170617,01,2020-08-14,META,261.24000000
170617,01,2020-08-17,META,261.16000000
170617,01,2020-08-18,META,262.34000000
170617,01,2020-08-19,META,262.59000000
170617,01,2020-08-20,META,269.01000000
170617,01,2020-08-21,META,267.01000000
170617,01,2020-08-24,META,271.39000000
170617,01,2020-08-25,META,280.82000000
170617,01,2020-08-26,META,303.91000000
170617,01,2020-08-27,META,293.22000000
170617,01,2020-08-28,META,293.66000000
170617,01,2020-08-31,META,293.20000000
170617,01,2020-09-01,META,295.44000000
170617,01,2020-09-02,META,302.50000000
170617,01,2020-09-03,META,291.12000000
170617,01,2020-09-04,META,282.73000000
170617,01,2020-09-08,META,271.16000000
170617,01,2020-09-09,META,273.72000000
170617,01,2020-09-10,META,268.09000000
170617,01,2020-09-11,META,266.61000000
170617,01,2020-09-14,META,266.15000000
170617,01,2020-09-15,META,272.42000000
170617,01,2020-09-16,META,263.52000000
170617,01,2020-09-17,META,254.82000000
170617,01,2020-09-18,META,252.53000000
170617,01,2020-09-21,META,248.15000000
170617,01,2020-09-22,META,254.75000000
170617,01,2020-09-23,META,249.02000000
170617,01,2020-09-24,META,249.53000000
170617,01,2020-09-25,META,254.82000000
170617,01,2020-09-28,META,256.82000000
170617,01,2020-09-29,META,261.79000000
170617,01,2020-09-30,META,261.90000000
170617,01,2020-10-01,META,266.63000000
170617,01,2020-10-02,META,259.94000000
170617,01,2020-10-05,META,264.65000000
170617,01,2020-10-06,META,258.66000000
170617,01,2020-10-07,META,258.12000000
170617,01,2020-10-08,META,263.76000000
170617,01,2020-10-09,META,264.45000000
170617,01,2020-10-12,META,275.75000000
170617,01,2020-10-13,META,276.14000000
170617,01,2020-10-14,META,271.82000000
170617,01,2020-10-15,META,266.72000000
170617,01,2020-10-16,META,265.93000000
170617,01,2020-10-19,META,261.40000000
170617,01,2020-10-20,META,267.56000000
170617,01,2020-10-21,META,278.73000000
170617,01,2020-10-22,META,278.12000000
170617,01,2020-10-23,META,284.79000000
170617,01,2020-10-26,META,277.11000000
170617,01,2020-10-27,META,283.29000000
170617,01,2020-10-28,META,267.67000000
170617,01,2020-10-29,META,280.83000000
170617,01,2020-10-30,META,263.11000000
170617,01,2020-11-02,META,261.36000000
170617,01,2020-11-03,META,265.30000000
170617,01,2020-11-04,META,287.38000000
170617,01,2020-11-05,META,294.68000000
170617,01,2020-11-06,META,293.41000000
170617,01,2020-11-09,META,278.77000000
170617,01,2020-11-10,META,272.43000000
170617,01,2020-11-11,META,276.48000000
170617,01,2020-11-12,META,275.08000000
170617,01,2020-11-13,META,276.95000000
170617,01,2020-11-16,META,278.96000000
170617,01,2020-11-17,META,275.00000000
170617,01,2020-11-18,META,271.97000000
170617,01,2020-11-19,META,272.94000000
170617,01,2020-11-20,META,269.70000000
170617,01,2020-11-23,META,268.43000000
170617,01,2020-11-24,META,276.92000000
170617,01,2020-11-25,META,275.59000000
170617,01,2020-11-27,META,277.81000000
170617,01,2020-11-30,META,276.97000000
170617,01,2020-12-01,META,286.55000000
170617,01,2020-12-02,META,287.52000000
170617,01,2020-12-03,META,281.85000000
170617,01,2020-12-04,META,279.70000000
170617,01,2020-12-07,META,285.58000000
170617,01,2020-12-08,META,283.40000000
170617,01,2020-12-09,META,277.92000000
170617,01,2020-12-10,META,277.12000000
170617,01,2020-12-11,META,273.55000000
170617,01,2020-12-14,META,274.19000000
170617,01,2020-12-15,META,275.55000000
170617,01,2020-12-16,META,275.67000000
170617,01,2020-12-17,META,274.48000000
170617,01,2020-12-18,META,276.40000000
170617,01,2020-12-21,META,272.79000000
170617,01,2020-12-22,META,267.09000000
170617,01,2020-12-23,META,268.11000000
170617,01,2020-12-24,META,267.40000000
170617,01,2020-12-28,META,277.00000000
170617,01,2020-12-29,META,276.78000000
170617,01,2020-12-30,META,271.87000000
170617,01,2020-12-31,META,273.16000000
170617,01,2021-01-04,META,268.94000000
170617,01,2021-01-05,META,270.97000000
170617,01,2021-01-06,META,263.31000000
170617,01,2021-01-07,META,268.74000000
170617,01,2021-01-08,META,267.57000000
170617,01,2021-01-11,META,256.84000000
170617,01,2021-01-12,META,251.09000000
170617,01,2021-01-13,META,251.64000000
170617,01,2021-01-14,META,245.64000000
170617,01,2021-01-15,META,251.36000000
170617,01,2021-01-19,META,261.10000000
170617,01,2021-01-20,META,267.48000000
170617,01,2021-01-21,META,272.87000000
170617,01,2021-01-22,META,274.50000000
170617,01,2021-01-25,META,278.01000000
170617,01,2021-01-26,META,282.05000000
170617,01,2021-01-27,META,272.14000000
170617,01,2021-01-28,META,265.00000000
170617,01,2021-01-29,META,258.33000000
170617,01,2021-02-01,META,262.01000000
170617,01,2021-02-02,META,267.08000000
170617,01,2021-02-03,META,266.65000000
170617,01,2021-02-04,META,266.49000000
170617,01,2021-02-05,META,268.10000000
170617,01,2021-02-08,META,266.58000000
170617,01,2021-02-09,META,269.45000000
170617,01,2021-02-10,META,271.87000000
170617,01,2021-02-11,META,270.39000000
170617,01,2021-02-12,META,270.50000000
170617,01,2021-02-16,META,273.97000000
170617,01,2021-02-17,META,273.57000000
170617,01,2021-02-18,META,269.39000000
170617,01,2021-02-19,META,261.56000000
170617,01,2021-02-22,META,260.33000000
170617,01,2021-02-23,META,265.85500000
170617,01,2021-02-24,META,264.31000000
170617,01,2021-02-25,META,254.69000000
170617,01,2021-02-26,META,257.62000000
170617,01,2021-03-01,META,264.91000000
170617,01,2021-03-02,META,259.00000000
170617,01,2021-03-03,META,255.41000000
170617,01,2021-03-04,META,257.64000000
170617,01,2021-03-05,META,264.28000000
170617,01,2021-03-08,META,255.31000000
170617,01,2021-03-09,META,265.74000000
170617,01,2021-03-10,META,264.90000000
170617,01,2021-03-11,META,273.88000000
170617,01,2021-03-12,META,268.40000000
170617,01,2021-03-15,META,273.75000000
170617,01,2021-03-16,META,279.28000000
170617,01,2021-03-17,META,284.01000000
170617,01,2021-03-18,META,278.62000000
170617,01,2021-03-19,META,290.11000000
170617,01,2021-03-22,META,293.54000000
170617,01,2021-03-23,META,290.63000000
170617,01,2021-03-24,META,282.14000000
170617,01,2021-03-25,META,278.74000000
170617,01,2021-03-26,META,283.02000000
170617,01,2021-03-29,META,290.82000000
170617,01,2021-03-30,META,288.00000000
170617,01,2021-03-31,META,294.53000000
170617,01,2021-04-01,META,298.66000000
170617,01,2021-04-05,META,308.91000000
170617,01,2021-04-06,META,306.26000000
170617,01,2021-04-07,META,313.09000000
170617,01,2021-04-08,META,313.02000000
170617,01,2021-04-09,META,312.46000000
170617,01,2021-04-12,META,311.54000000
170617,01,2021-04-13,META,309.76000000
170617,01,2021-04-14,META,302.82000000
170617,01,2021-04-15,META,307.82000000
170617,01,2021-04-16,META,306.18000000
170617,01,2021-04-19,META,302.24000000
170617,01,2021-04-20,META,302.65000000
170617,01,2021-04-21,META,301.47000000
170617,01,2021-04-22,META,296.52000000
170617,01,2021-04-23,META,301.13000000
170617,01,2021-04-26,META,303.04000000
170617,01,2021-04-27,META,303.57000000
170617,01,2021-04-28,META,307.10000000
170617,01,2021-04-29,META,329.51000000
170617,01,2021-04-30,META,325.08000000
170617,01,2021-05-03,META,322.58000000
170617,01,2021-05-04,META,318.36000000
170617,01,2021-05-05,META,315.02000000
170617,01,2021-05-06,META,320.02000000
170617,01,2021-05-07,META,319.08000000
170617,01,2021-05-10,META,305.97000000
170617,01,2021-05-11,META,306.53000000
170617,01,2021-05-12,META,302.55000000
170617,01,2021-05-13,META,305.26000000
170617,01,2021-05-14,META,315.94000000
170617,01,2021-05-17,META,315.46000000
170617,01,2021-05-18,META,309.96000000
170617,01,2021-05-19,META,313.59000000
170617,01,2021-05-20,META,318.61000000
170617,01,2021-05-21,META,316.23000000
170617,01,2021-05-24,META,324.63000000
170617,01,2021-05-25,META,327.79000000
170617,01,2021-05-26,META,327.66000000
170617,01,2021-05-27,META,332.75000000
170617,01,2021-05-28,META,328.73000000
170617,01,2021-06-01,META,329.13000000
170617,01,2021-06-02,META,329.15000000
170617,01,2021-06-03,META,326.04000000
170617,01,2021-06-04,META,330.35000000
170617,01,2021-06-07,META,336.58000000
170617,01,2021-06-08,META,333.68000000
170617,01,2021-06-09,META,330.25000000
170617,01,2021-06-10,META,332.46000000
170617,01,2021-06-11,META,331.26000000
170617,01,2021-06-14,META,336.77000000
170617,01,2021-06-15,META,336.75000000
170617,01,2021-06-16,META,331.08000000
170617,01,2021-06-17,META,336.51000000
170617,01,2021-06-18,META,329.66000000
170617,01,2021-06-21,META,332.29000000
170617,01,2021-06-22,META,339.03000000
170617,01,2021-06-23,META,340.59000000
170617,01,2021-06-24,META,343.18000000
170617,01,2021-06-25,META,341.37000000
170617,01,2021-06-28,META,355.64000000
170617,01,2021-06-29,META,351.89000000
170617,01,2021-06-30,META,347.71000000
170617,01,2021-07-01,META,354.39000000
170617,01,2021-07-02,META,354.70000000
170617,01,2021-07-06,META,352.78000000
170617,01,2021-07-07,META,350.49000000
170617,01,2021-07-08,META,345.65000000
170617,01,2021-07-09,META,350.42000000
170617,01,2021-07-12,META,353.16000000
170617,01,2021-07-13,META,352.09000000
170617,01,2021-07-14,META,347.63000000
170617,01,2021-07-15,META,344.46000000
170617,01,2021-07-16,META,341.16000000
170617,01,2021-07-19,META,336.95000000
170617,01,2021-07-20,META,341.66000000
170617,01,2021-07-21,META,346.23000000
170617,01,2021-07-22,META,351.19000000
170617,01,2021-07-23,META,369.79000000
170617,01,2021-07-26,META,372.46000000
170617,01,2021-07-27,META,367.81000000
170617,01,2021-07-28,META,373.28000000
170617,01,2021-07-29,META,358.32000000
170617,01,2021-07-30,META,356.30000000
170617,01,2021-08-02,META,351.95000000
170617,01,2021-08-03,META,351.24000000
170617,01,2021-08-04,META,358.92000000
170617,01,2021-08-05,META,362.97000000
170617,01,2021-08-06,META,363.51000000
170617,01,2021-08-09,META,361.61000000
170617,01,2021-08-10,META,361.13000000
170617,01,2021-08-11,META,359.96000000
170617,01,2021-08-12,META,362.65000000
170617,01,2021-08-13,META,363.18000000
170617,01,2021-08-16,META,366.56000000
170617,01,2021-08-17,META,358.45000000
170617,01,2021-08-18,META,355.45000000
170617,01,2021-08-19,META,355.12000000
170617,01,2021-08-20,META,359.37000000
170617,01,2021-08-23,META,363.35000000
170617,01,2021-08-24,META,365.51000000
170617,01,2021-08-25,META,368.39000000
170617,01,2021-08-26,META,364.38000000
170617,01,2021-08-27,META,372.63000000
170617,01,2021-08-30,META,380.66000000
170617,01,2021-08-31,META,379.38000000
170617,01,2021-09-01,META,382.05000000
170617,01,2021-09-02,META,375.28000000
170617,01,2021-09-03,META,376.26000000
170617,01,2021-09-07,META,382.18000000
170617,01,2021-09-08,META,377.57000000
170617,01,2021-09-09,META,378.00000000
170617,01,2021-09-10,META,378.69000000
170617,01,2021-09-13,META,376.51000000
170617,01,2021-09-14,META,376.53000000
170617,01,2021-09-15,META,373.92000000
170617,01,2021-09-16,META,373.06000000
170617,01,2021-09-17,META,364.72000000
170617,01,2021-09-20,META,355.70000000
170617,01,2021-09-21,META,357.48000000
170617,01,2021-09-22,META,343.21000000
170617,01,2021-09-23,META,345.96000000
170617,01,2021-09-24,META,352.96000000
170617,01,2021-09-27,META,353.58000000
170617,01,2021-09-28,META,340.65000000
170617,01,2021-09-29,META,339.61000000
170617,01,2021-09-30,META,339.39000000
170617,01,2021-10-01,META,343.01000000
